"url";"name";"type";"address";"gps"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/la-rughetta-303360.html";"La Rughetta";"Italian";"41, rue Lepic, 75018 ,Paris";"48.8865438/2.3337108"
"http://www.restopolitan.com/en/restaurant/paris-2eme-448/le-biz-300253.html";"Le Biz";"Bistrot Gourmand";"18, rue Favart, 75002 ,Paris";"48.8714039/2.3383072"
"http://www.restopolitan.com/en/restaurant/paris-5eme-451/savannah-cafe-303965.html";"Savannah Café";"French";"27, rue Descartes, 75005 ,Paris";"48.8459367/2.3491918"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/l-echoppe-de-paris-303349.html";"L’Echoppe de Paris";"French";"16, rue Léon Frot, 75011 ,Paris";"48.8539958/2.3879544"
"http://www.restopolitan.com/en/restaurant/paris-6eme-452/steaking-304068.html";"Steaking";"Bistrot Gourmand";"3, rue du Sabot, 75006 ,Paris";"48.8529183/2.331483"
"http://www.restopolitan.com/en/restaurant/paris-2eme-448/bistrot-favart-304326.html";"Bistrot Favart";"French";"1, rue Favart, 75002 ,Paris";"48.8704805/2.337788"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/jeroboam-303870.html";"Jéroboam";"French";"10, rue Saint Sébastien, 75011 ,Paris";"48.8608774/2.3683853"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/tutti-amici-304282.html";"Tutti Amici";"Italian";"47, rue Saint-Honoré, 75001 ,Paris";"48.8608938/2.3452995"
"http://www.restopolitan.com/en/restaurant/paris-16eme-462/la-table-du-baltimore-7940.html";"La Table du Baltimore";"Gastronomic";"88 bis, avenue Kléber, 75016 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/la-table-du-kube-304377.html";"La Table du Kube";"Gastronomic";"1-5, passage Ruelle, 75018 ,Paris";"48.8866812/2.3595672"
"http://www.restopolitan.com/en/restaurant/suresnes-380/le-salon-sur-l-eau-8515.html";"Le Salon sur l'Eau";"French";"5, quai Marcel Dassault , 92150 Suresnes";"48.8610439/2.2250104"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/el-mida-303833.html";"El Mida";"Snack";"46, boulevard du Temple, 75011 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-1er-447/le-fiston-302877.html";"Le Fiston";"Italian";"20 rue des halles, 75001 ,Paris";"48.860052/2.3466205"
"http://www.restopolitan.com/en/restaurant/paris-20eme-466/la-bolee-belgrand-303321.html";"La Bolée Belgrand";"Bistrot Gourmand";"19, rue Belgrand, 75020 ,Paris";"48.8647026/2.405926"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/l-insouciant-300809.html";"L'Insouciant";"Bistrot Gourmand";"77, rue de Brancion, 75015 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/voisins-le-bretonneux-1612/le-carre-voisins-le-bretonneux-303858.html";"Le Carré - Voisins-le-Bretonneux";"Gastronomic";"7-9, place des Douves, 78960 Voisins Le Bretonneux";"48.7592072/2.0500819"
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/il-passaggio-304183.html";"Il Passaggio";"Italian";"31 Bis, rue du Faubourg Montmartre, 75009 ,Paris";"48.8747545/2.3413778"
"http://www.restopolitan.com/en/restaurant/bagneux-386/le-ble-en-scene-bagneux-301635.html";"Le Blé en Scène - Bagneux";"French";"10, avenue Henri Ravera, 92220 Bagneux";"48.7967766/2.3017677"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/cafe-fusain-304040.html";"Café Fusain";"French";"50, avenue Parmentier, 75011 ,Paris";"48.8621841/2.3769857"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/la-gioia-301227.html";"La Gioia";"Gastronomic";"188 bis, rue de Rivoli, 75001 ,Paris";"48.862291/2.3365898"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/shenaz-300245.html";"Shenaz";"Indian";"11 Rue Houdon, 75018 ,Paris";"48.883076/2.338347"
"http://www.restopolitan.com/en/restaurant/tremblay-en-france-1063/le-cenacle-304281.html";"Le Cénacle";"Gastronomic";"1, rue de la Mairie-Vieux Pays, 93290 Tremblay En France";NA
"http://www.restopolitan.com/en/restaurant/paris-14eme-460/oggi-304448.html";"OGGI";"Italian";"15, rue d'Odessa, 75014 ,Paris";"48.8421324/2.324676"
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/dokkun-thai-303426.html";"Dokkun Thai";"Thai";"44, rue Lamartine, 75009 ,Paris";"48.8766116/2.3409161"
"http://www.restopolitan.com/en/restaurant/paris-8eme-454/l-astor-saint-honore-300173.html";"L'Astor Saint-Honoré";"Gastronomic";"11, rue d'Astorg, 75008 ,Paris";"48.8728414/2.3193943"
"http://www.restopolitan.com/en/restaurant/paris-12eme-458/le-swann-304623.html";"Le Swann";"Bistrot Gourmand";"271, avenue Daumesnil, 75012 ,Paris";"48.8361133/2.4056234"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/le-preum-s-300534.html";"Le Preum's";"Bistrot Gourmand";"70, rue du Mont Cenis, 75018 ,Paris";"48.8917251/2.344001"
"http://www.restopolitan.com/en/restaurant/paris-2eme-448/zenzoo-foodi-304003.html";"ZenZoo Foodi";"Thai";"2, rue du Nil, 75002 ,Paris";"48.8678903/2.3482531"
"http://www.restopolitan.com/en/restaurant/paris-12eme-458/cafe-barjot-302576.html";"Café Barjot";"French";"18, avenue Ledru-Rollin, 75012 ,Paris";"48.8480758/2.3715798"
"http://www.restopolitan.com/en/restaurant/paris-4eme-450/uniq-lounge-302873.html";"Uniq Lounge";"Tapas";"7, rue Simon le Franc, 75004 ,Paris";"48.8600532/2.3537335"
"http://www.restopolitan.com/en/restaurant/paris-5eme-451/la-reine-des-tartes-303966.html";"La Reine des Tartes";"French";"11, rue des Boulangers, 75005 ,Paris";"48.8458011/2.3538782"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/beirut-mezza-nine-303462.html";"Beirut Mezza Nine";"Lebanese";"30 boulevard de Vaugirard, 75015 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-20eme-466/le-provencal-303348.html";"Le Provençal";"Bistrot Gourmand";"94, rue des Grands Champs , 75020 ,Paris";"48.8515312/2.4066764"
"http://www.restopolitan.com/en/restaurant/saint-maur-des-fosses-1283/le-grain-magique-300947.html";"Le Grain Magique";"Eastern";"44 avenue de l'Alma, 94100 Saint Maur Des Fosses";NA
"http://www.restopolitan.com/en/restaurant/paris-6eme-452/gallery-304304.html";"Gallery";"Italian";"90, rue d'Assas, 75006 ,Paris";"48.8440936/2.333064"
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/carrousel-de-paris-303924.html";"Carrousel de Paris";"French";"40, rue Pierre Fontaine, 75009 ,Paris";"48.8828534/2.3332587"
"http://www.restopolitan.com/en/restaurant/houdan-1495/la-poularde-de-houdan-302871.html";"La Poularde de Houdan";"Gastronomic";"24, avenue de la République, 78550 Houdan";"48.7943584/1.6020192"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/folie-s-cafe-304053.html";"Folie's Café";"French";"26, avenue de la République, 75011 ,Paris";"48.8658534/2.3707037"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/cafe-victor-300441.html";"Café Victor";"French";"10 Boulevard Victor, 75015 ,Paris";"48.8358292/2.2784139"
"http://www.restopolitan.com/en/restaurant/paris-13eme-459/ana-m.-304164.html";"Ana M.";"South American";"14, rue du Jura, 75013 ,Paris";"48.8370478/2.3560076"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/la-cime-303424.html";"La Cime";"Lebanese";"22, rue de l'Arrivée , 75015 ,Paris";"48.8429061/2.3212317"
"http://www.restopolitan.com/en/restaurant/montigny-le-bretonneux-1380/eden-cafe-302653.html";"Eden Café";"French";"33, avenue du Manet, 78180 Montigny Le Bretonneux";"48.7683831/2.0237342"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/le-petit-indien-i-301932.html";"Le Petit Indien I";"Indian";"5, rue Pouchet, 75017 ,Paris";"48.8919936/2.3187528"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/les-4-saisons-303770.html";"Les 4 Saisons";"Korean";"17, avenue Emile Zola, 75015 ,Paris";"48.8463954/2.2791838"
"http://www.restopolitan.com/en/restaurant/paris-7eme-453/caffe-toscano-303990.html";"Caffè Toscano";"Italian";"34, rue des Saints Pères, 75007 ,Paris";"48.8550842/2.3306761"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/chez-claude-300021.html";"Chez Claude";"Bistrot Gourmand";"166, rue Saint-Honoré, 75001 ,Paris";"48.8622156/2.339466"
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/16-haussmann-paris-marriott-opera-ambassador-hotel-302414.html";"16 Haussmann - Paris Marriott Opéra Ambassador Hôtel";"Gastronomic";"16, boulevard Haussmann, 75009 ,Paris";"48.8726082/2.3366637"
"http://www.restopolitan.com/en/restaurant/rueil-malmaison-412/l-entremer-301378.html";"L'Entremer";"Bistrot Gourmand";"6, place des Impressionistes, 92500 Rueil Malmaison";NA
"http://www.restopolitan.com/en/restaurant/paris-4eme-450/le-caveau-de-l-isle-300488.html";"Le Caveau de l'Isle";"French";"36 rue Saint-Louis en l'Isle, 75004 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/kohinoor-303434.html";"Kohinoor";"Indian";"23, rue Blanche, 75009 ,Paris";"48.8793764/2.3313489"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/chez-he-303121.html";"Chez Hé";"Chinese";"4, cité de l'Ameublement, 75011 ,Paris";"48.8507911/2.3857291"
"http://www.restopolitan.com/en/restaurant/conflans-ste-honorine-1542/via-appia-303917.html";"Via Appia";"Italian";"91, avenue Carnot, 78700 Conflans Ste Honorine";"48.9957022/2.0947189"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/goumard-304231.html";"Goumard";"Gastronomic";"9, rue Duphot, 75001 ,Paris";"48.8679841/2.3255481"
"http://www.restopolitan.com/en/restaurant/paris-5eme-451/le-bistro-leonard-303972.html";"Le Bistro Léonard";"Italian";"72, rue Cardinal Lemoine, 75005 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/o-frenchy-303444.html";"O'Frenchy";"French";"4 rue Rougemont, 75009 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-8eme-454/le-taste-monde-304468.html";"Le Taste Monde";"Gastronomic";"8, rue de Surène, 75008 ,Paris";"48.8706923/2.3217426"
"http://www.restopolitan.com/en/restaurant/paris-3eme-449/reflets-du-liban-303047.html";"Reflets du Liban";"Lebanese";"25, rue Brantôme, 75003 ,Paris";"48.8620651/2.3527397"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/yara-303010.html";"Yara";"Lebanese";"20, boulevard Richard Lenoir, 75011 ,Paris";"48.8609015/2.372836"
"http://www.restopolitan.com/en/restaurant/saint-gratien-1105/oasis-303671.html";"Oasis";"Italian";"3, boulevard du Maréchal Foch, 95210 Saint Gratien";NA
"http://www.restopolitan.com/en/restaurant/marines-1227/kington-lounge-304269.html";"Kington Lounge";"Bistrot Gourmand";"5, place du Maréchal Leclerc, 95640 Marines";"49.1449358/1.9827496"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/le-tizi-302216.html";"Le Tizi";"Algérienne";"41, rue Saint-Maur , 75011 ,Paris";"48.8614692/2.3806851"
"http://www.restopolitan.com/en/restaurant/paris-7eme-453/atelier-197-304311.html";"Atelier 197";"Italian";"197, rue de Grenelle, 75007 ,Paris";"48.8565256/2.3032347"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/le-verre-moutarde-302469.html";"Le Verre Moutarde";"Bistrot Gourmand";"145, rue de Saussure, 75017 ,Paris";"48.889758/2.305746"
"http://www.restopolitan.com/en/restaurant/montigny-le-bretonneux-1380/l-arche-303786.html";"L'Arche";"French";"10, avenue des Près, 78180 Montigny Le Bretonneux";"48.7824691/2.0350115"
"http://www.restopolitan.com/en/restaurant/les-pavillons-sous-bois-1066/la-vallee-du-kohistan-301994.html";"La Vallée du Kohistan";"Indian";"294, avenue Aristide Briand, 93320 Les Pavillons Sous Bois";"48.9097254/2.5069402"
"http://www.restopolitan.com/en/restaurant/aubervilliers-1064/auber-zinc-303120.html";"Auber'Zinc";"French";"67, rue du Landy, 93300 Aubervilliers";"48.915242/2.373862"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/bistro-bab-304566.html";"Bistro BAB";"Mediterranean";"11, rue Rennequin, 75017 ,Paris";"48.8810759/2.2987738"
"http://www.restopolitan.com/en/restaurant/pontoise-1132/taj-mahal-pontoise-303161.html";"Taj Mahal - Pontoise";"Indian";"10, rue de la Pierre aux Poissons , 95300 Pontoise";"49.0505134/2.0976596"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/dolce-vita-paris-303585.html";"Dolce Vita - Paris";"Italian";"12, rue des precheurs, 75001 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/bateau-paris-en-scene-301136.html";"Bateau Paris En Scène";"French";"Quai de Grenelle, 75015 ,Paris";"48.850977/2.2839761"
"http://www.restopolitan.com/en/restaurant/argenteuil-1091/volcano-lounge-303252.html";"Volcano Lounge";"Italian";"15, rue Paul Vaillant Couturier, 95100 Argenteuil";"48.9474154/2.2557503"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/la-brasserie-du-louvre-300285.html";"La Brasserie du Louvre";"French";"Place André Malraux, 75001 ,Paris";"48.8636209/2.3353199"
"http://www.restopolitan.com/en/restaurant/paris-12eme-458/villa-romana-304061.html";"Villa Romana";"Italian";"271, avenue Daumesnil, 75012 ,Paris";"48.8361133/2.4056234"
"http://www.restopolitan.com/en/restaurant/paris-10eme-456/le-bois-rouge-300549.html";"Le Bois Rouge";"World Food";"14 rue de la Fidélité, 75010 ,Paris";"48.8746118/2.35658"
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/le-y-303564.html";"Le Y";"Greek";"24, rue Godot de Mauroy, 75009 ,Paris";"48.8715853/2.3272917"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/paname-art-cafe-303566.html";"Paname Art Café";"Bistrot Gourmand";"14, rue de la Fontaine au Roi, 75011 ,Paris";"48.868381/2.3699359"
"http://www.restopolitan.com/en/restaurant/paris-8eme-454/a-la-chataigne-304027.html";"A la Châtaigne";"Corse";"22, rue Miromesnil, 75008 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-5eme-451/il-covo-302761.html";"Il Covo";"Italian";"10, rue Boutebrie, 75005 ,Paris";"48.8514429/2.3445774"
"http://www.restopolitan.com/en/restaurant/issy-les-moulineaux-377/la-maillette-301389.html";"La Maillette";"French";"18, avenue de la République, 92130 Issy Les Moulineaux";NA
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/o-de-rose-301088.html";"Ô de Rose";"Kosher";"7 rue Jouffroy d'Abbans, 75017 ,Paris";"48.8869309/2.3129191"
"http://www.restopolitan.com/en/restaurant/paris-14eme-460/aasman-300016.html";"Aasman";"Indian";"96 Rue Daguerre, 75014 ,Paris";"48.8360719/2.3240279"
"http://www.restopolitan.com/en/restaurant/paris-1er-447/le-baudelaire-303970.html";"Le Baudelaire";"Gastronomic";"8, rue Duphot, 75001 ,Paris";"48.8679942/2.3257683"
"http://www.restopolitan.com/en/restaurant/versailles-1336/la-table-d-agadir-303694.html";"La Table d'Agadir";"Moroccan";"20, rue Baillet Reviron, 78000 Versailles";"48.8083721/2.1312315"
"http://www.restopolitan.com/en/restaurant/puteaux-416/cote-parvis-hilton-68697.html";"Côté Parvis, Hilton";"French";"2, Place de la Défense, 92800 Puteaux";NA
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/le-cafe-dumas-304613.html";"Le Café Dumas";"French";"34, avenue de Villiers, 75017 ,Paris";"48.8823943/2.3121351"
"http://www.restopolitan.com/en/restaurant/malakoff-388/chez-tania-301359.html";"Chez Tania";"Indian";"124, avenue Pierre Brossolette, 92240 Malakoff";"48.8213253/2.3126703"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/l-agape-304020.html";"L'Agapé";"Gastronomic";"51, rue Jouffroy d'Abbans, 75017 ,Paris";"48.8849199/2.3069587"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/cafe-tomate-paris-304006.html";"Café Tomate - Paris";"Bistrot Gourmand";"140, rue Saint Maur, 75011 ,Paris";"48.8685527/2.3749096"
"http://www.restopolitan.com/en/restaurant/paris-12eme-458/select-lounge-302535.html";"Select Lounge";"French";"46, rue Jacques Hillairet, 75012 ,Paris";"48.8434344/2.3894984"
"http://www.restopolitan.com/en/restaurant/paris-19eme-465/l-origami-303308.html";"L'Origami";"Chinese";"53, avenue Secrétan, 75019 ,Paris";"48.8805175/2.3751266"
"http://www.restopolitan.com/en/restaurant/paris-16eme-462/huitres-et-saumons-de-passy-303458.html";"Huitres & Saumons de Passy";"French";"17, rue de l'Annonciation , 75016 ,Paris";"48.8563229/2.2797345"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/l-insolite-303404.html";"L'Insolite";"Bistrot Gourmand";"58 rue du Poteau, 75018 ,Paris";"48.8967758/2.3384491"
"http://www.restopolitan.com/en/restaurant/saint-denis-1054/le-mets-du-roy-303115.html";"Le Mets du Roy";"French";"4, rue de la Boulangerie, 93200 Saint Denis";"48.9353006/2.3581395"
"http://www.restopolitan.com/en/restaurant/paris-2eme-448/brut-304348.html";"Brut";"Bistrot Gourmand";"3, rue Saint-Augustin, 75002 ,Paris";"48.8688583/2.3378233"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/le-restaurant-montmartre-304026.html";"Le Restaurant Montmartre";"French";"32, rue Veron, 75018 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/versailles-1336/helio-s-pub-303805.html";"Helio's Pub";"French";"1, rue des Etats Généraux, 78000 Versailles";"48.8015194/2.1317118"
"http://www.restopolitan.com/en/restaurant/clichy-375/first-cafe-303754.html";"First Café";"Bistrot Gourmand";"102, rue Martre , 92110 Clichy";"48.9045461/2.3050336"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/il-grap-304625.html";"Il Grap";"Italian";"5, passage Cardinet, 75017 ,Paris";"48.8856713/2.3106649"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/les-fondus-de-la-raclette-303584.html";"Les Fondus de la Raclette";"French";"19, rue Joseph Dijon, 75018 ,Paris";"48.8941722/2.3457305"
"http://www.restopolitan.com/en/restaurant/issy-les-moulineaux-377/dolce-vita-301376.html";"Dolce Vita";"Italian";"10, rue Ernest Renan, 92130 Issy Les Moulineaux";"48.8275821/2.2803244"
"http://www.restopolitan.com/en/restaurant/paris-2eme-448/bizen-61660.html";"Bizen";"World Food";"111, rue Réaumur, 75002 ,Paris";"48.8681361/2.3433222"
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/sens-uniques-303277.html";"Sens Uniques";"Bistrot Gourmand";"44, rue Damrémont, 75018 ,Paris";"48.8897896/2.3339457"
"http://www.restopolitan.com/en/restaurant/paris-19eme-465/au-coeur-de-l-himalaya-304361.html";"Au Cœur de l'Himalaya";"Indian";"275, rue de Belleville, 75019 ,Paris";"48.8758231/2.4005788"
"http://www.restopolitan.com/en/restaurant/saint-cyr-l-ecole-1396/le-comptoir-breton-304123.html";"Le Comptoir Breton";"French";"15, rue Gabriel Péri, 78210 Saint Cyr L'Ecole";"48.8040363/2.0579634"
"http://www.restopolitan.com/en/restaurant/montmorency-1098/la-case-exotique-303742.html";"La Case Exotique";"Caribbean";"3, rue Gallieni, 95160 Montmorency";"48.9942083/2.3242338"
"http://www.restopolitan.com/en/restaurant/courbevoie-407/rastignac-301633.html";"Rastignac";"Bistrot Gourmand";"18, rue Baudin, 92400 Courbevoie";"48.8962391/2.2516724"
"http://www.restopolitan.com/en/restaurant/maule-1507/el-barrio-maule-302925.html";"El Barrio - Maule";"Spanish";"1, rue ,Paris";"38.8242234/-85.6338542"
"http://www.restopolitan.com/en/restaurant/hardricourt-1402/l-escale-du-maroc-304420.html";"L'Escale du Maroc";"Moroccan";"51, boulevard Michelet, 78250 Hardricourt";"49.0016739/1.8935171"
"http://www.restopolitan.com/en/restaurant/paris-7eme-453/le-perron-304479.html";"Le Perron";"Italian";"6, rue Perronet, 75007 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/il-paradiso-303932.html";"Il Paradiso";"Italian";"40, rue Alexandre Dumas, 75011 ,Paris";"48.8536201/2.3932339"
"http://www.restopolitan.com/en/restaurant/saint-brice-sous-foret-1140/bollywood-lounge-303743.html";"Bollywood Lounge";"Indian";"Centre Commercial les Vergers, rue de la Marlière, 95350 Saint Brice Sous Forêt";NA
"http://www.restopolitan.com/en/restaurant/paris-18eme-464/au-palais-de-l-himalaya-304359.html";"Au Palais de l'Himalaya";"Indian";"2, rue Briquet, 75018 ,Paris";"48.8834801/2.3441857"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/il-castello-301233.html";"Il Castello";"Bistrot Gourmand";"41, rue Legendre, 75017 ,Paris";"48.8850015/2.3155589"
"http://www.restopolitan.com/en/restaurant/paris-12eme-458/le-bistro-lyonnais-304529.html";"Le Bistro Lyonnais";"Brewery";"6, rue Michel Chasles, 75012 ,Paris";"48.8465847/2.3740127"
"http://www.restopolitan.com/en/restaurant/paris-9eme-455/cafe-le-baron-300740.html";"Café le Baron";"Bistrot Gourmand";"11, rue de Châteaudun, 75009 ,Paris";"48.875749/2.3407619"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/xveme-avenue-304449.html";"XVème Avenue";"Bistrot Gourmand";"8, avenue du Maine, 75015 ,Paris";"48.844362/2.31992"
"http://www.restopolitan.com/en/restaurant/paris-5eme-451/la-table-de-genevieve-302989.html";"La Table de Geneviève";"Bistrot Gourmand";"8, rue Descartes, 75005 ,Paris";"48.8471401/2.3485991"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/la-serenata-303451.html";"La Serenata";"Italian";"5, rue Desnouettes , 75015 ,Paris";"48.836046/2.2926172"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/la-pirada-304021.html";"La Pirada";"Spanish";"7, rue de Lappe, 75011 ,Paris";"48.8540569/2.3720435"
"http://www.restopolitan.com/en/restaurant/paris-15eme-461/le-petit-pasteur-paris-303429.html";"Le Petit Pasteur - Paris";"Bistrot Gourmand";"52, rue des Volontaires, 75015 ,Paris";"48.8395344/2.3093537"
"http://www.restopolitan.com/en/restaurant/paris-11eme-457/le-nilaja-302868.html";"Le Nilaja";"African";"17, rue de la Forge Royale, 75011 ,Paris";"48.8516236/2.3805485"
"http://www.restopolitan.com/en/restaurant/paris-8eme-454/le-m64-300497.html";"Le M64";"Gastronomic";"64, avenue Marceau, 75008 ,Paris";"48.8705873/2.2980109"
"http://www.restopolitan.com/en/restaurant/paris-12eme-458/la-terrasse-300532.html";"La Terrasse";"French";"106, avenue Saint-Mandé, 75012 ,Paris";NA
"http://www.restopolitan.com/en/restaurant/paris-5eme-451/l-epoque-303971.html";"L'Époque";"French";"81, rue du Cardinal Lemoine, 75005 ,Paris";"48.8447683/2.3497466"
"http://www.restopolitan.com/en/restaurant/charenton-le-pont-1295/aux-delices-de-charentong-301058.html";"Aux Délices de Charentong";"Kosher";"28 rue de ,Paris";"48.7359121/1.3710486"
"http://www.restopolitan.com/en/restaurant/paris-16eme-462/family-cafe-302520.html";"Family Café";"Meat and Grill";"35, rue de l'Annonciation, 75016 ,Paris";"48.8571282/2.278492"
"http://www.restopolitan.com/en/restaurant/paris-17eme-463/fenice-304017.html";"Fenice";"Italian";"5, rue Troyon, 75017 ,Paris";"48.8758951/2.2954072"
"http://www.restopolitan.com/en/restaurant/saint-prix-1148/auberge-du-prieure-303178.html";"Auberge du Prieuré";"Gastronomic";"74, rue Auguste Rey, 95390 Saint Prix";"49.0160128/2.2660192"
